date,open,high,low,close,volume
1966-04-18,10.7910,10.7910,10.6686,10.7078,352000
1966-04-19,10.7078,10.8252,10.6686,10.6686,312000
1966-04-20,10.6980,10.7763,10.6980,10.7273,275200
1966-04-21,10.8448,10.9035,10.8448,10.8644,291200
1966-04-22,10.8644,10.9231,10.7959,10.8644,299200
1966-04-25,10.8644,10.9133,10.5903,10.5903,288000
1966-04-26,10.6980,10.8839,10.6980,10.8644,408000
1966-04-27,10.8644,11.0014,10.7861,10.9818,328000
1966-04-28,10.9574,10.9574,10.8056,10.8644,267200
1966-04-29,10.8937,10.9525,10.8937,10.9133,232000
1966-05-02,10.9133,10.9818,10.9133,10.9622,251200
1966-05-03,10.9525,10.9525,10.8448,10.9084,216000
1966-05-04,10.8644,10.8644,10.7176,10.7371,240000
1966-05-05,10.7273,10.7273,10.5316,10.5316,288000
1966-05-06,10.4533,10.4533,10.1792,10.3848,611200
1966-05-09,10.3652,10.3652,10.1597,10.1841,491200
1966-05-10,10.1841,10.3260,10.1792,10.2673,531200
1966-05-11,10.3456,10.4631,10.3456,10.3995,507200
1966-05-12,10.3946,10.3946,10.2575,10.2575,419200
1966-05-13,10.2575,10.2575,10.1009,10.1597,611200
1966-05-16,10.1597,10.2184,10.1401,10.1792,408000
1966-05-17,10.1792,10.2086,10.1107,10.1107,424000
1966-05-18,6.9297,6.9297,6.8318,6.9101,499200
1966-05-19,7.0472,7.1450,7.0472,7.0887,888000
1966-05-20,7.0667,7.0667,6.9884,7.0618,552000
1966-05-23,7.1842,7.2821,7.1842,7.2038,864000
1966-05-24,7.2478,7.3212,7.2478,7.3016,795200
1966-05-25,7.3016,7.3016,7.2038,7.2625,651200
1966-05-26,7.2625,7.2723,7.2331,7.2723,443200
1966-05-27,7.2723,7.2772,7.1842,7.2625,515200
1966-05-31,7.2429,7.2429,7.0423,7.1010,288000
1966-06-01,6.9786,6.9786,6.8123,6.9493,824000
1966-06-02,6.9493,7.1450,6.7927,6.7927,552000
1966-06-03,6.7927,6.7927,6.6459,6.7242,688000
1966-06-06,6.6948,6.6948,6.5871,6.5969,424000
1966-06-07,6.5773,6.5773,6.5088,6.5382,571200
1966-06-08,6.5382,6.6752,6.5284,6.6361,755200
1966-06-09,6.6556,6.8318,6.6556,6.8318,832000
1966-06-10,6.8318,6.9591,6.8318,6.8318,760000
1966-06-13,6.8318,6.8710,6.7340,6.7535,571200
1966-06-14,6.7535,6.7731,6.6654,6.7731,635200
1966-06-15,6.7731,6.8318,6.7046,6.7046,539200
1966-06-16,6.7046,6.7829,6.7046,6.7755,672000
1966-06-17,6.8123,6.9884,6.8123,6.9884,944000
1966-06-20,7.0178,7.1010,7.0178,7.0961,1000000
1966-06-21,7.1059,7.1744,7.1059,7.1059,736000
1966-06-22,7.1059,7.1401,7.0472,7.0863,499200
1966-06-23,7.0863,7.1010,6.9689,6.9689,659200
1966-06-24,6.9689,7.0080,6.8906,6.9493,416000
1966-06-27,6.9493,7.0374,6.8563,6.8563,384000
1966-06-28,6.8563,6.9101,6.8025,6.8808,400000
1966-06-29,6.8759,6.8759,6.8123,6.8146,379200
1966-06-30,6.8146,6.9125,6.7780,6.8612,512000
1966-07-01,6.8954,6.9786,6.8954,6.9395,592000
1966-07-05,6.9297,6.9297,6.8906,6.9297,179200
1966-07-06,6.9297,7.0080,6.8906,7.0057,456000
1966-07-07,7.0276,7.0765,7.0276,7.0667,560000
1966-07-08,7.0618,7.0618,6.9884,6.9933,579200
1966-07-11,6.9884,6.9884,6.9297,6.9689,240000
1966-07-12,6.9689,7.0374,6.9493,6.9786,203200
1966-07-13,6.9737,6.9737,6.8710,6.8710,323200
1966-07-14,6.8759,6.9640,6.8759,6.9371,347200
1966-07-15,6.9640,7.0472,6.9640,7.0080,192000
1966-07-18,7.0080,7.0765,7.0080,7.0080,179200
1966-07-19,6.9689,6.9689,6.8906,6.9003,208000
1966-07-20,6.8906,6.8906,6.8416,6.8416,211200
1966-07-21,6.8563,6.9493,6.8563,6.9467,232000
1966-07-22,6.9467,6.9493,6.8906,6.9395,120000
1966-07-25,6.9395,6.9493,6.7927,6.8025,216000
1966-07-26,6.8025,6.8514,6.7340,6.7927,488000
1966-07-27,6.8171,6.8808,6.8171,6.8171,243200
1966-07-28,6.8171,6.8318,6.7340,6.7340,208000
1966-07-29,6.7340,6.7535,6.6703,6.6703,248000
1966-08-01,6.6703,6.6703,6.5014,6.5014,419200
1966-08-02,6.5014,6.5333,6.4525,6.5088,563200
1966-08-03,6.5088,6.6459,6.5039,6.6165,536000
1966-08-04,6.6654,6.7437,6.6654,6.7340,392000
1966-08-05,6.7340,6.7486,6.7095,6.7120,187200
1966-08-08,6.7120,6.7144,6.6067,6.7144,291200
1966-08-09,6.7046,6.7046,6.6361,6.6605,184000
1966-08-10,6.6605,6.6605,6.5969,6.6165,184000
1966-08-11,6.6165,6.6605,6.6165,6.6605,280000
1966-08-12,6.6654,6.8661,6.6654,6.8416,432000
1966-08-15,6.8416,6.8514,6.8123,6.8123,352000
1966-08-16,6.8025,6.8025,6.7046,6.7242,272000
1966-08-17,6.7242,6.7340,6.6263,6.6948,320000
1966-08-18,6.6948,6.7144,6.5578,6.5676,347200
1966-08-19,6.5676,6.5969,6.5088,6.5676,467200
1966-08-22,6.5431,6.5431,6.3424,6.4403,600000
1966-08-23,6.4403,6.4599,6.3473,6.4452,531200
1966-08-24,6.4452,6.4599,6.4207,6.4207,464000
1966-08-25,6.4207,6.4697,6.3473,6.3473,427200
1966-08-26,6.2641,6.2641,6.1686,6.1686,680000
1966-08-29,6.0977,6.0977,6.0097,6.0097,1048000
1966-08-30,6.0097,6.2446,5.9950,6.2397,704000
1966-08-31,6.2592,6.3816,6.2592,6.2739,747200
1966-09-01,6.2739,6.3424,6.2641,6.2739,504000
1966-09-02,6.2739,6.2739,6.1565,6.2641,611200
1966-09-06,6.2641,6.2837,6.2054,6.2103,288000
1966-09-07,6.2005,6.2005,6.0977,6.1663,536000
1966-09-08,6.1565,6.1565,5.9999,6.0537,904000
1966-09-09,6.0782,6.2348,6.0782,6.1663,480000
1966-09-12,6.1663,6.2935,6.1663,6.2739,1240000
1966-09-13,6.2739,6.3229,6.1663,6.2446,491200
1966-09-14,6.2495,6.3620,6.2495,6.3327,435200
1966-09-15,6.3424,6.5578,6.3424,6.5578,443200
1966-09-16,6.5578,6.6263,6.4403,6.4501,515200
1966-09-19,6.4501,6.5480,6.4012,6.4403,376000
1966-09-20,6.4403,6.4599,6.3033,6.3033,323200
1966-09-21,6.2837,6.2837,6.1712,6.1712,312000
1966-09-22,6.1712,6.2544,6.0905,6.2471,704000
1966-09-23,6.2471,6.2935,6.2103,6.2446,232000
1966-09-26,6.2446,6.3914,6.2348,6.3914,192000
1966-09-27,6.3914,6.4501,6.3816,6.4110,240000
1966-09-28,6.4110,6.4207,6.2446,6.2446,248000
1966-09-29,6.2348,6.2348,6.1271,6.1712,360000
1966-09-30,6.1712,6.2348,6.0586,6.2152,603200
1966-10-03,6.2152,6.2348,6.0782,6.0854,312000
1966-10-04,6.0854,6.1761,5.9999,6.0586,867200
1966-10-05,6.0684,6.1614,6.0684,6.0684,408000
1966-10-06,6.0684,6.1075,5.9705,5.9754,715200
1966-10-07,5.9192,5.9192,5.7160,5.7282,1363200
1966-10-10,5.7282,6.0684,5.6671,6.0537,1264000
1966-10-11,6.0537,6.1565,5.9705,5.9705,747200
1966-10-12,5.9705,6.1761,5.9118,6.1271,571200
1966-10-13,6.1271,6.2250,6.0977,6.2054,771200
1966-10-14,6.2054,6.2250,6.1614,6.1858,331200
1966-10-17,6.1858,6.2641,6.1712,6.1956,496000
1966-10-18,6.2446,6.3620,6.2446,6.3620,499200
1966-10-19,6.3620,6.3816,6.2054,6.2152,224000
1966-10-20,6.2250,6.3571,6.2250,6.2348,419200
1966-10-21,6.2348,6.3033,6.2250,6.3033,296000
1966-10-24,6.3033,6.3522,6.2641,6.3033,296000
1966-10-25,6.3424,6.4795,6.3424,6.4501,440000
1966-10-26,6.3571,6.4795,6.3424,6.4501,440000
1966-10-27,6.4501,6.5259,6.4305,6.5186,315200
1966-10-28,6.5186,6.5552,6.4844,6.5552,347200
1966-10-31,6.5529,6.5529,6.3816,6.4990,408000
1966-11-01,6.5456,6.6556,6.5456,6.6556,467200
1966-11-02,6.6850,6.8123,6.6850,6.7437,720000
1966-11-03,6.7437,6.7927,6.6556,6.7340,795200
1966-11-04,6.7340,6.7927,6.6654,6.7829,408000
1966-11-07,6.7829,6.8906,6.7731,6.8318,771200
1966-11-09,6.8318,6.8906,6.8318,6.8416,384000
1966-11-10,6.8416,6.9395,6.8318,6.9003,488000
1966-11-11,6.8954,6.8954,6.8612,6.8906,187200
1966-11-14,6.8612,6.8612,6.7927,6.8416,296000
1966-11-15,6.8416,6.9003,6.8220,6.9003,379200
1966-11-16,6.9346,7.0472,6.9346,7.0178,576000
1966-11-17,7.0178,7.0472,6.9395,6.9884,488000
1966-11-18,6.9884,6.9884,6.9493,6.9493,323200
1966-11-21,6.9199,6.9199,6.7535,6.8123,475200
1966-11-22,6.8123,6.8123,6.7535,6.8123,371200
1966-11-23,6.8465,6.9884,6.8465,6.9689,432000
1966-11-25,6.9689,7.1744,6.9689,7.1695,616000
1966-11-28,7.1744,7.2821,7.1744,7.2527,856000
1966-11-29,7.2527,7.3408,7.2429,7.3016,464000
1966-11-30,7.3016,7.3799,7.2772,7.3604,571200
1966-12-01,7.3604,7.3848,7.2429,7.2455,752000
1966-12-02,7.2455,7.2625,7.1548,7.1842,416000
1966-12-05,7.1842,7.2870,7.1499,7.2870,307200
1966-12-06,7.3163,7.3604,7.3163,7.3555,419200
1966-12-07,7.3555,7.4876,7.3555,7.4680,544000
1966-12-08,7.4680,7.5170,7.4387,7.4974,344000
1966-12-09,7.4974,7.5072,7.3506,7.3702,307200
1966-12-12,7.3702,7.4778,7.3408,7.4582,440000
1966-12-13,7.4680,7.5561,7.4680,7.4827,427200
1966-12-14,7.4827,7.5072,7.4191,7.4680,251200
1966-12-15,7.4387,7.4387,7.2625,7.3016,323200
1966-12-16,7.2870,7.2870,7.2135,7.2674,264000
1966-12-19,7.2674,7.2772,7.2331,7.2429,251200
1966-12-20,7.2429,7.3016,7.1646,7.3016,248000
1966-12-21,7.3016,7.3604,7.2723,7.2821,328000
1966-12-22,7.2821,7.3114,7.2331,7.2331,315200
1966-12-23,7.2331,7.2355,7.1842,7.1940,232000
1966-12-27,7.1842,7.1842,7.1059,7.1597,144000
1966-12-28,7.1597,7.2625,7.1450,7.1842,267200
1966-12-29,7.1842,7.2331,7.1450,7.2233,168000
1966-12-30,7.2308,7.3016,7.2308,7.2723,219200
1967-01-03,7.2723,7.3408,7.2233,7.2233,227200
1967-01-04,7.2233,7.2331,7.0961,7.1450,507200
1967-01-05,7.1450,7.2135,7.1450,7.2135,312000
1967-01-06,7.2429,7.4093,7.2429,7.3995,504000
1967-01-09,7.4191,7.5561,7.4191,7.5561,400000
1967-01-10,7.5757,7.6834,7.5757,7.6148,755200
1967-01-11,7.6148,7.7225,7.5170,7.7127,915200
1967-01-12,7.7127,7.7617,7.6344,7.6736,691200
1967-01-13,7.6736,7.7714,7.6051,7.7617,435200
1967-01-16,7.7127,7.7127,7.4680,7.5268,595200
1967-01-17,7.5268,7.6736,7.5170,7.5953,555200
1967-01-18,7.6148,7.6736,7.6148,7.6540,611200
1967-01-19,7.6540,7.7127,7.6051,7.6295,320000
1967-01-20,7.6295,7.6344,7.5659,7.6344,299200
1967-01-23,7.6589,7.8204,7.6589,7.7812,480000
1967-01-24,7.7812,7.8302,7.7519,7.8204,576000
1967-01-25,7.8204,7.8351,7.7519,7.7519,656000
1967-01-26,7.7519,7.8253,7.6931,7.7714,395200
1967-01-27,7.7714,7.8693,7.7421,7.8595,299200
1967-01-30,7.8595,7.9183,7.8498,7.9183,499200
1967-01-31,7.9183,7.9476,7.7910,7.8204,595200
1967-02-01,7.7127,7.7127,7.6442,7.6931,416000
1967-02-02,7.7323,7.8106,7.7323,7.7617,387200
1967-02-03,7.7714,7.8302,7.7714,7.8106,291200
1967-02-06,7.8106,7.8351,7.7910,7.7910,243200
1967-02-07,7.7910,7.8302,7.7812,7.7910,88000
1967-02-08,7.8302,8.0944,7.8302,8.0161,384000
1967-02-09,8.0944,8.1630,8.0944,8.1042,320000
1967-02-10,8.1042,8.1630,8.1042,8.1042,219200
1967-02-13,8.1042,8.2191,8.0847,8.2191,219200
1967-02-14,8.2191,8.3832,8.2021,8.3685,539200
1967-02-15,8.3783,8.5202,8.3783,8.4762,328000
1967-02-16,8.4762,8.4957,8.3196,8.3440,456000
1967-02-17,8.3391,8.3391,8.2804,8.3121,283200
1967-02-20,8.2902,8.2902,8.1727,8.2902,392000
1967-02-21,8.2902,8.3391,8.2902,8.3000,339200
1967-02-23,8.3000,8.3147,8.2217,8.2706,784000
1967-02-24,8.2706,8.3979,8.2608,8.3196,256000
1967-02-27,8.2902,8.2902,8.1434,8.1434,424000
1967-02-28,8.1727,8.4174,8.1727,8.4174,384000
1967-03-01,8.4664,8.6132,8.4664,8.6132,587200
1967-03-02,8.6132,8.7111,8.5545,8.6377,395200
1967-03-03,8.6328,8.6328,8.4762,8.6132,467200
1967-03-06,8.6132,8.8089,8.6034,8.6132,424000
1967-03-07,8.6132,8.6230,8.5447,8.5936,304000
1967-03-08,8.5936,8.6083,8.5349,8.5496,219200
1967-03-09,8.5496,8.5838,8.4566,8.5447,283200
1967-03-10,8.6181,8.7013,8.6181,8.6181,312000
1967-03-13,8.6181,8.6621,8.5985,8.6328,224000
1967-03-14,8.6034,8.6034,8.5153,8.5153,227200
1967-03-15,8.5153,8.6621,8.5153,8.6523,432000
1967-03-16,8.7111,8.8115,8.7111,8.8089,352000
1967-03-17,8.8089,8.8138,8.7404,8.8138,272000
1967-03-20,8.8138,8.8236,8.6621,8.6915,232000
1967-03-21,8.7013,8.7796,8.7013,8.7062,195200
1967-03-22,8.7062,8.7062,8.6426,8.7013,312000
1967-03-23,8.7796,8.9264,8.7796,8.9166,464000
1967-03-27,8.9313,9.0243,8.9313,9.0243,275200
1967-03-28,9.0243,9.0243,8.9656,8.9656,283200
1967-03-29,8.9656,8.9851,8.9460,8.9460,232000
1967-03-30,8.9460,9.0047,8.9460,8.9509,219200
1967-03-31,8.9509,8.9998,8.8285,8.8285,331200
1967-04-03,8.7600,8.7600,8.6132,8.6132,307200
1967-04-04,8.6132,8.7013,8.5545,8.6328,336000
1967-04-05,8.6377,8.7502,8.6377,8.7013,315200
1967-04-06,8.8089,8.9362,8.8089,8.8775,323200
1967-04-07,8.8775,8.9068,8.7404,8.7430,304000
1967-04-10,8.7111,8.7111,8.6083,8.6279,384000
1967-04-11,8.6523,8.8089,8.6523,8.8089,328000
1967-04-12,8.8089,8.8677,8.7404,8.7404,251200
1967-04-13,8.8481,8.9362,8.8481,8.9264,480000
1967-04-14,8.9264,8.9851,8.8970,8.9753,520000
1967-04-17,8.9753,8.9998,8.9656,8.9704,379200
1967-04-18,8.9753,9.0145,8.9753,9.0096,496000
1967-04-19,9.0830,9.1417,9.0830,9.1417,675200
1967-04-20,9.1417,9.1809,9.0732,9.1760,379200
1967-04-21,9.1760,9.2151,9.1613,9.1613,464000
1967-04-24,9.1613,9.3473,9.1222,9.2641,699200
1967-04-25,9.2641,9.4354,9.2592,9.4207,512000
1967-04-26,9.4207,9.4647,9.3864,9.3864,392000
1967-04-27,9.3864,9.7241,9.3766,9.7192,312000
1967-04-28,9.7192,9.7681,9.6752,9.7192,363200
1967-05-01,9.4941,9.4941,9.3375,9.4403,315200
1967-05-02,9.4403,9.4745,9.3962,9.4500,403200
1967-05-03,9.4500,9.4500,9.4060,9.4451,299200
1967-05-04,9.4451,9.4500,9.4060,9.4354,280000
1967-05-05,9.4207,9.4207,9.3766,9.4060,272000
1967-05-08,9.4060,9.4305,9.2983,9.3032,384000
1967-05-09,9.3032,9.3179,9.0047,9.0243,1019200
1967-05-10,9.0243,9.1222,8.9656,9.1222,699200
1967-05-11,9.1466,9.2690,9.1466,9.1466,459200
1967-05-12,9.1515,9.2494,9.1515,9.1515,395200
1967-05-15,9.1515,9.1613,9.0830,9.0830,283200
1967-05-16,9.0879,9.3277,9.0879,9.2788,344000
1967-05-17,9.2788,9.3375,9.2690,9.2983,275200
1967-05-18,9.2983,9.3179,9.2298,9.3179,211200
1967-05-19,9.3179,9.3179,9.1613,9.2396,288000
1967-05-22,9.2396,9.2690,9.1613,9.2396,296000
1967-05-23,9.2396,9.2788,9.1026,9.1026,448000
1967-05-24,9.2788,9.2788,9.1026,9.1026,448000
1967-05-25,9.1711,9.2788,9.1711,9.2592,288000
1967-05-26,9.2592,9.3179,9.1613,9.2005,267200
1967-05-29,9.2005,9.2005,9.1613,9.2005,187200
1967-05-31,9.1515,9.1515,9.0732,9.1270,259200
1967-06-01,9.1270,9.3375,9.1075,9.3179,432000
1967-06-02,9.3179,9.3571,9.1809,9.1809,395200
1967-06-05,9.1809,9.1809,9.0732,9.1124,584000
1967-06-06,9.2102,9.3571,9.2102,9.3473,435200
1967-06-07,9.3571,9.4647,9.3571,9.4011,427200
1967-06-08,9.4011,9.4549,9.3962,9.4549,264000
1967-06-09,9.4549,9.5137,9.4549,9.5137,352000
1967-06-12,9.5332,9.5822,9.5332,9.5430,331200
1967-06-13,9.5528,9.6213,9.5528,9.6213,424000
1967-06-14,9.6213,9.8171,9.5381,9.7730,976000
1967-06-15,9.7730,9.8171,9.7290,9.7681,616000
1967-06-16,9.7681,9.7877,9.7584,9.7779,592000
1967-06-19,9.7779,9.7877,9.7290,9.7486,371200
1967-06-20,9.7486,9.7926,9.7486,9.7486,499200
1967-06-21,9.7486,9.7730,9.6801,9.7192,315200
1967-06-22,9.7192,9.7584,9.6996,9.7290,355200
1967-06-23,9.7632,9.8269,9.7632,9.8269,371200
1967-06-26,9.9443,10.0030,9.9443,9.9835,483200
1967-06-27,9.9835,10.0030,9.8562,9.8562,392000
1967-06-28,9.8562,9.8562,9.7486,9.7681,299200
1967-06-29,9.7681,9.7779,9.6703,9.7779,360000
1967-06-30,9.7779,9.7877,9.6898,9.7388,336000
1967-07-03,9.7388,9.7877,9.7290,9.7681,320000
1967-07-05,9.7877,9.8269,9.7877,9.8220,451200
1967-07-06,9.8171,9.8171,9.7926,9.8122,435200
1967-07-07,9.8122,9.8464,9.7926,9.8171,483200
1967-07-10,9.8269,9.9247,9.8269,9.8562,432000
1967-07-11,9.8562,9.9199,9.8562,9.9052,307200
1967-07-12,9.9052,9.9199,9.8464,9.8464,259200
1967-07-13,9.8464,9.8856,9.8367,9.8660,272000
1967-07-14,9.8660,9.8831,9.8269,9.8416,296000
1967-07-17,9.8416,9.8611,9.8367,9.8611,203200
1967-07-18,9.8611,9.9003,9.8171,9.8367,267200
1967-07-19,9.8367,9.8464,9.6898,9.7094,408000
1967-07-20,9.7143,9.7779,9.7143,9.7486,259200
1967-07-21,9.7486,9.7681,9.7094,9.7584,299200
1967-07-24,9.7584,9.7584,9.6703,9.6996,251200
1967-07-25,9.6996,9.7388,9.5969,9.6115,200000
1967-07-26,9.6115,9.7877,9.5528,9.7730,315200
1967-07-27,9.7730,9.8856,9.7681,9.8856,264000
1967-07-28,9.9052,9.9345,9.9052,9.9150,243200
1967-07-31,9.9247,9.9737,9.9247,9.9394,272000
1967-08-01,9.9394,10.0716,9.9052,10.0716,363200
1967-08-02,10.0618,10.0618,9.9443,9.9737,347200
1967-08-03,9.9639,9.9639,9.9247,9.9443,240000
1967-08-04,9.9443,9.9737,9.9052,9.9737,371200
1967-08-07,9.9737,9.9737,9.9247,9.9688,131200
1967-08-08,9.9688,10.0079,9.9443,9.9982,224000
1967-08-09,9.9982,10.0226,9.8856,9.8856,179200
1967-08-10,9.8856,9.8954,9.6996,9.6996,227200
1967-08-11,9.6996,9.7094,9.6311,9.6311,272000
1967-08-14,9.6311,9.6605,9.5626,9.5822,352000
1967-08-15,9.5822,9.5920,9.5626,9.5920,243200
1967-08-16,9.5920,9.6801,9.5920,9.6801,307200
1967-08-17,9.6801,9.7192,9.6311,9.6311,291200
1967-08-18,9.6409,9.7388,9.6409,9.7388,139200
1967-08-21,9.7388,9.7584,9.6996,9.7486,232000
1967-08-22,9.7486,9.7681,9.6605,9.6703,275200
1967-08-23,9.6703,9.7094,9.6507,9.7094,176000
1967-08-24,9.7094,9.7388,9.6213,9.6213,155200
1967-08-25,9.5920,9.5920,9.5039,9.5088,275200
1967-08-28,9.5088,9.5332,9.4990,9.5039,192000
1967-08-29,9.5137,9.6213,9.5137,9.6115,248000
1967-08-30,9.6213,9.6898,9.6213,9.6507,67200
1967-08-31,9.6556,9.7828,9.6556,9.7828,315200
1967-09-01,9.7828,9.8171,9.7584,9.7877,192000
1967-09-05,9.7877,9.8269,9.7877,9.8269,315200
1967-09-06,9.8269,9.8954,9.7975,9.8758,347200
1967-09-07,9.8758,9.8881,9.7877,9.8416,328000
1967-09-08,9.8416,9.8758,9.7681,9.8660,152000
1967-09-11,9.8905,10.0422,9.8905,10.0422,315200
1967-09-12,10.0422,10.1205,10.0030,10.1205,347200
1967-09-13,10.1205,10.2184,10.1205,10.1205,475200
1967-09-14,10.1205,10.1205,10.0030,10.0030,608000
1967-09-15,10.0030,10.0716,9.9835,10.0030,96000
1967-09-18,10.0422,10.0716,10.0422,10.0520,160000
1967-09-19,10.0716,10.1597,10.0716,10.1303,224000
1967-09-20,10.1303,10.1303,10.0324,10.0618,280000
1967-09-21,10.0618,10.5903,10.0618,10.5805,688000
1967-09-22,10.5805,10.6246,10.4826,10.6197,560000
1967-09-25,10.7665,10.9133,10.7665,10.8252,552000
1967-09-26,10.8252,10.8546,10.6393,10.6784,208000
1967-09-27,10.6784,10.7959,10.6099,10.7224,528000
1967-09-28,10.7469,10.8546,10.7469,10.7714,275200
1967-09-29,10.7665,10.7665,10.6344,10.7322,403200
1967-10-02,10.7273,10.7273,10.6197,10.6246,232000
1967-10-03,10.6246,10.7714,10.5903,10.7469,315200
1967-10-04,10.7469,10.8839,10.7469,10.7469,387200
1967-10-05,10.9622,11.1580,10.9622,11.1188,283200
1967-10-06,10.9622,11.1580,10.9622,11.1188,283200
1967-10-09,11.1286,11.1874,11.1286,11.1874,192000
1967-10-10,11.1874,11.2559,11.0797,11.1580,256000
1967-10-11,11.1580,11.3929,11.0601,11.3538,443200
1967-10-12,11.3538,11.4516,11.3146,11.3538,256000
1967-10-13,11.3538,11.4712,11.2950,11.4712,232000
1967-10-16,11.4712,11.5397,11.4125,11.4125,227200
1967-10-17,11.4125,11.4321,11.2363,11.2755,448000
1967-10-18,11.2950,11.4516,11.2950,11.4516,251200
1967-10-19,11.5201,11.6767,11.5201,11.5789,264000
1967-10-20,11.5984,11.7061,11.5984,11.6914,307200
1967-10-23,11.6914,11.6963,11.5299,11.5593,464000
1967-10-24,11.5593,11.6865,11.5348,11.5495,291200
1967-10-25,11.5495,11.5887,11.4516,11.5299,371200
1967-10-26,11.5299,11.6327,11.5104,11.6327,280000
1967-10-27,11.6327,11.7427,11.6278,11.6963,240000
1967-10-30,11.6963,11.7551,11.6767,11.6767,379200
1967-10-31,11.6767,11.7061,11.5887,11.6180,256000
1967-11-01,11.5299,11.5299,11.3929,11.4369,411200
1967-11-02,11.4369,11.4614,11.2755,11.4027,539200
1967-11-03,11.4027,11.4223,11.3342,11.3538,272000
1967-11-06,11.3538,11.3733,11.1091,11.3733,475200
1967-11-08,11.3733,11.4908,11.2755,11.2852,627200
1967-11-09,11.2852,11.3635,11.2559,11.3440,411200
1967-11-10,11.4125,11.4957,11.4125,11.4908,227200
1967-11-13,11.4908,11.5789,11.4712,11.5495,304000
1967-11-14,11.5495,11.5691,11.4125,11.4908,507200
1967-11-15,11.4908,11.6474,11.3929,11.6474,651200
1967-11-16,11.6474,11.9802,11.6474,11.9410,723200
1967-11-17,11.9606,12.1466,11.9606,12.0585,544000
1967-11-20,11.9557,11.9557,11.7453,11.7453,872000
1967-11-21,11.8334,12.1172,11.8334,12.0976,608000
1967-11-22,12.0976,12.1074,11.9508,11.9900,459200
1967-11-24,11.9900,12.0389,11.8823,12.0193,483200
1967-11-27,12.0193,12.0976,11.9900,12.0780,419200
1967-11-28,12.0780,12.0976,12.0193,12.0193,315200
1967-11-29,12.0193,12.0683,11.9802,12.0193,363200
1967-11-30,12.0193,12.0536,11.9508,11.9802,259200
1967-12-01,11.9802,12.0585,11.9410,12.0585,291200
1967-12-04,12.1368,12.3325,12.1368,12.3325,544000
1967-12-05,12.3325,12.4010,12.2151,12.3130,483200
1967-12-06,12.3130,12.3913,12.3130,12.3864,283200
1967-12-07,12.4696,12.5870,12.4696,12.5283,424000
1967-12-08,12.5479,12.6849,12.5479,12.6164,379200
1967-12-11,12.6164,12.6653,12.5674,12.6359,312000
1967-12-12,12.6359,12.6653,12.5283,12.5479,184000
1967-12-13,12.5479,12.6164,12.5283,12.5968,195200
1967-12-14,12.6066,12.6849,12.6066,12.6849,280000
1967-12-15,12.6457,12.6457,12.4500,12.4744,283200
1967-12-18,12.3815,12.3815,12.0780,12.0976,400000
1967-12-19,12.0976,12.1955,12.0193,12.0878,592000
1967-12-20,12.1270,12.2542,12.1270,12.2346,419200
1967-12-21,12.2346,12.2346,12.1368,12.1808,264000
1967-12-22,12.1759,12.1759,12.0095,12.0095,243200
1967-12-26,12.0095,12.1172,12.0095,12.0683,152000
1967-12-27,12.0780,12.2640,12.0780,12.2346,200000
1967-12-28,12.2346,12.2689,12.1368,12.2249,296000
1967-12-29,12.2249,12.2885,12.2151,12.2738,275200
1968-01-02,12.2738,12.2787,12.0095,12.0095,216000
1968-01-03,12.0095,12.0585,11.7551,11.8627,611200
1968-01-04,11.7795,11.7795,11.5250,11.5250,723200
1968-01-05,11.5593,11.7355,11.5593,11.6082,792000
1968-01-08,11.6278,11.7061,11.6278,11.6963,408000
1968-01-09,11.7012,11.8040,11.7012,11.7159,560000
1968-01-10,11.7306,11.8334,11.7306,11.8236,360000
1968-01-11,11.8578,12.0193,11.8578,11.9214,395200
1968-01-12,11.9802,12.1466,11.9802,12.0585,520000
1968-01-15,12.0976,12.2542,12.0976,12.1955,483200
1968-01-16,12.1955,12.2298,12.0585,12.0585,240000
1968-01-17,12.0585,12.0683,11.9214,12.0585,488000
1968-01-18,12.1172,12.2151,12.1172,12.1661,384000
1968-01-19,12.1661,12.2151,12.0780,12.1563,291200
1968-01-22,12.1172,12.1172,11.8627,11.8823,344000
1968-01-23,11.8823,12.2542,11.8431,12.1955,603200
1968-01-24,12.1955,12.2053,12.0193,12.0193,664000
1968-01-25,12.0193,12.1074,11.8138,12.0780,723200
1968-01-26,12.0976,12.1515,12.0976,12.1074,360000
1968-01-29,12.1074,12.1368,12.0193,12.0291,320000
1968-01-30,11.9900,11.9900,11.8627,11.9312,419200
1968-01-31,11.8627,11.8627,11.5789,11.6376,472000
1968-02-01,11.6376,11.7404,11.6278,11.7355,784000
1968-02-02,11.7355,11.7844,11.6131,11.6670,563200
1968-02-05,11.6376,11.6376,11.5299,11.5984,403200
1968-02-06,11.5789,11.5789,11.4810,11.4908,456000
1968-02-07,11.5201,11.5984,11.5201,11.5984,427200
1968-02-08,11.5789,11.5789,11.3342,11.3342,723200
1968-02-09,11.2657,11.2657,11.1286,11.1776,1211200
1968-02-13,11.1776,11.2950,11.1580,11.1776,635200
1968-02-14,11.1972,11.4712,11.1972,11.4516,1027200
1968-02-15,11.4712,11.5984,11.4712,11.4712,664000
1968-02-16,11.3342,11.3342,11.2069,11.2950,640000
1968-02-19,11.2950,11.5104,11.2950,11.4542,307200
1968-02-20,11.4712,11.6474,11.4712,11.6474,355200
